name,diameter,weight
grapefruit,10.92,188.88
grapefruit,10.92,188.89
grapefruit,10.92,188.89
grapefruit,10.92,188.89
grapefruit,10.92,188.9
grapefruit,10.92,188.91
grapefruit,10.92,188.92
grapefruit,10.92,188.92
grapefruit,10.92,188.92
grapefruit,10.92,188.93
grapefruit,10.92,188.94
grapefruit,10.92,188.94
grapefruit,10.92,188.97
grapefruit,10.92,188.97
grapefruit,10.92,188.97
grapefruit,10.92,188.98
grapefruit,10.93,188.98
grapefruit,10.93,188.99
grapefruit,10.93,189
grapefruit,10.93,189.02
grapefruit,10.93,189.03
grapefruit,10.93,189.05
grapefruit,10.93,189.05
grapefruit,10.93,189.06
grapefruit,10.93,189.09
grapefruit,10.93,189.12
grapefruit,10.93,189.12
grapefruit,10.93,189.12
grapefruit,10.93,189.13
grapefruit,10.93,189.16
grapefruit,10.94,189.16
grapefruit,10.94,189.17
grapefruit,10.94,189.19
grapefruit,10.94,189.19
grapefruit,10.94,189.2
grapefruit,10.94,189.21
grapefruit,10.94,189.21
grapefruit,10.94,189.22
grapefruit,10.94,189.23
grapefruit,10.94,189.25
grapefruit,10.94,189.25
grapefruit,10.94,189.27
grapefruit,10.94,189.28
grapefruit,10.94,189.29
grapefruit,10.94,189.3
grapefruit,10.95,189.31
grapefruit,10.95,189.32
grapefruit,10.95,189.33
grapefruit,10.95,189.34
grapefruit,10.95,189.34
grapefruit,10.95,189.34
grapefruit,10.95,189.36
grapefruit,10.95,189.38
grapefruit,10.95,189.38
grapefruit,10.95,189.4
grapefruit,10.95,189.42
grapefruit,10.95,189.43
grapefruit,10.95,189.44
grapefruit,10.95,189.44
grapefruit,10.95,189.44
grapefruit,10.95,189.45
grapefruit,10.95,189.46
grapefruit,10.95,189.48
grapefruit,10.95,189.48
grapefruit,10.95,189.49
grapefruit,10.96,189.49
grapefruit,10.96,189.49
grapefruit,10.96,189.5
grapefruit,10.96,189.53
grapefruit,10.96,189.53
grapefruit,10.96,189.53
grapefruit,10.96,189.54
grapefruit,10.96,189.55
grapefruit,10.96,189.56
grapefruit,10.96,189.56
grapefruit,10.96,189.57
grapefruit,10.96,189.57
grapefruit,10.96,189.57
grapefruit,10.96,189.57
grapefruit,10.97,189.58
grapefruit,10.97,189.58
grapefruit,10.97,189.59
grapefruit,10.97,189.59
grapefruit,10.97,189.61
grapefruit,10.97,189.61
grapefruit,10.97,189.62
grapefruit,10.97,189.62
grapefruit,10.97,189.63
grapefruit,10.97,189.63
grapefruit,10.97,189.64
grapefruit,10.97,189.64
grapefruit,10.97,189.65
grapefruit,10.97,189.65
grapefruit,10.97,189.68
grapefruit,10.97,189.69
grapefruit,10.97,189.72
grapefruit,10.97,189.72
grapefruit,10.97,189.73
grapefruit,10.97,189.74
grapefruit,10.97,189.77
grapefruit,10.97,189.78
grapefruit,10.97,189.79
grapefruit,10.98,189.8
grapefruit,10.98,189.83
grapefruit,10.98,189.84
grapefruit,10.98,189.84
grapefruit,10.98,189.84
grapefruit,10.98,189.85
grapefruit,10.98,189.85
grapefruit,10.98,189.87
grapefruit,10.98,189.87
grapefruit,10.98,189.91
grapefruit,10.98,189.91
grapefruit,10.98,189.92
grapefruit,10.98,189.93
grapefruit,10.99,189.95
grapefruit,10.99,189.96
grapefruit,10.99,189.96
grapefruit,10.99,189.96
grapefruit,10.99,189.97
grapefruit,10.99,189.98
grapefruit,10.99,189.98
grapefruit,10.99,189.99
grapefruit,10.99,190.02
grapefruit,10.99,190.02
grapefruit,10.99,190.04
grapefruit,10.99,190.04
grapefruit,10.99,190.05
grapefruit,10.99,190.07
grapefruit,10.99,190.07
grapefruit,10.99,190.08
grapefruit,11,190.1
grapefruit,11,190.11
grapefruit,11,190.11
grapefruit,11,190.12
grapefruit,11,190.14
grapefruit,11,190.16
grapefruit,11,190.17
grapefruit,11,190.18
grapefruit,11,190.19
grapefruit,11,190.19
grapefruit,11,190.19
grapefruit,11,190.2
grapefruit,11,190.21
grapefruit,11,190.21
grapefruit,11,190.24
grapefruit,11,190.24
grapefruit,11,190.25
grapefruit,11,190.28
grapefruit,11.01,190.29
grapefruit,11.01,190.29
grapefruit,11.01,190.29
grapefruit,11.01,190.3
grapefruit,11.01,190.31
grapefruit,11.01,190.32
grapefruit,11.01,190.33
grapefruit,11.01,190.34
grapefruit,11.01,190.34
grapefruit,11.01,190.37
grapefruit,11.01,190.39
grapefruit,11.01,190.42
grapefruit,11.01,190.44
grapefruit,11.01,190.45
grapefruit,11.01,190.45
grapefruit,11.01,190.47
grapefruit,11.01,190.48
grapefruit,11.01,190.48
grapefruit,11.02,190.51
grapefruit,11.02,190.52
grapefruit,11.02,190.52
grapefruit,11.02,190.53
grapefruit,11.02,190.54
grapefruit,11.02,190.54
grapefruit,11.02,190.54
grapefruit,11.02,190.54
grapefruit,11.02,190.54
grapefruit,11.02,190.56
grapefruit,11.02,190.57
grapefruit,11.02,190.6
grapefruit,11.02,190.62
grapefruit,11.02,190.62
grapefruit,11.02,190.63
grapefruit,11.02,190.63
grapefruit,11.02,190.63
grapefruit,11.02,190.64
grapefruit,11.03,190.64
grapefruit,11.03,190.65
grapefruit,11.03,190.67
grapefruit,11.03,190.69
grapefruit,11.03,190.71
grapefruit,11.03,190.72
grapefruit,11.03,190.73
grapefruit,11.03,190.74
grapefruit,11.04,190.74
grapefruit,11.04,190.75
grapefruit,11.04,190.75
grapefruit,11.04,190.75
grapefruit,11.04,190.77
grapefruit,11.04,190.79
grapefruit,11.04,190.79
grapefruit,11.04,190.81
grapefruit,11.04,190.82
grapefruit,11.04,190.83
grapefruit,11.04,190.84
grapefruit,11.05,190.84
grapefruit,11.05,190.87
grapefruit,11.05,190.89
grapefruit,11.05,190.9
grapefruit,11.05,190.91
grapefruit,11.05,190.93
grapefruit,11.05,190.95
grapefruit,11.05,190.95
grapefruit,11.05,190.96
grapefruit,11.05,190.96
grapefruit,11.05,190.97
grapefruit,11.05,190.98
grapefruit,11.05,190.98
grapefruit,11.05,190.98
grapefruit,11.05,191
grapefruit,11.05,191
grapefruit,11.05,191
grapefruit,11.05,191.02
grapefruit,11.06,191.02
grapefruit,11.06,191.05
grapefruit,11.06,191.08
grapefruit,11.06,191.08
grapefruit,11.06,191.1
grapefruit,11.06,191.1
grapefruit,11.06,191.12
grapefruit,11.06,191.13
grapefruit,11.06,191.13
grapefruit,11.06,191.14
grapefruit,11.06,191.16
grapefruit,11.06,191.18
grapefruit,11.07,191.18
grapefruit,11.07,191.18
grapefruit,11.07,191.2
grapefruit,11.07,191.2
grapefruit,11.07,191.21
grapefruit,11.07,191.23
grapefruit,11.07,191.23
grapefruit,11.07,191.24
grapefruit,11.07,191.27
grapefruit,11.07,191.27
grapefruit,11.07,191.29
grapefruit,11.07,191.3
grapefruit,11.07,191.3
grapefruit,11.07,191.31
grapefruit,11.07,191.32
grapefruit,11.07,191.35
grapefruit,11.07,191.37
grapefruit,11.07,191.38
grapefruit,11.08,191.42
grapefruit,11.08,191.45
grapefruit,11.08,191.46
grapefruit,11.08,191.47
grapefruit,11.08,191.48
grapefruit,11.08,191.49
grapefruit,11.08,191.49
grapefruit,11.08,191.5
grapefruit,11.08,191.51
grapefruit,11.08,191.51
grapefruit,11.08,191.51
grapefruit,11.08,191.52
grapefruit,11.08,191.53
grapefruit,11.08,191.53
grapefruit,11.08,191.57
grapefruit,11.08,191.6
grapefruit,11.08,191.6
grapefruit,11.08,191.6
grapefruit,11.08,191.61
grapefruit,11.09,191.62
grapefruit,11.09,191.62
grapefruit,11.09,191.63
grapefruit,11.09,191.63
grapefruit,11.09,191.63
grapefruit,11.09,191.64
grapefruit,11.09,191.65
grapefruit,11.09,191.69
grapefruit,11.09,191.7
grapefruit,11.09,191.71
grapefruit,11.09,191.71
grapefruit,11.09,191.71
grapefruit,11.09,191.71
grapefruit,11.09,191.72
grapefruit,11.09,191.73
grapefruit,11.09,191.73
grapefruit,11.09,191.74
grapefruit,11.09,191.74
grapefruit,11.1,191.75
grapefruit,11.1,191.76
grapefruit,11.1,191.77
grapefruit,11.1,191.78
grapefruit,11.1,191.79
grapefruit,11.1,191.79
grapefruit,11.1,191.8
grapefruit,11.1,191.81
grapefruit,11.1,191.81
grapefruit,11.1,191.83
grapefruit,11.1,191.84
grapefruit,11.1,191.85
grapefruit,11.1,191.85
grapefruit,11.1,191.86
grapefruit,11.1,191.86
grapefruit,11.1,191.89
grapefruit,11.11,191.89
grapefruit,11.11,191.9
grapefruit,11.11,191.93
grapefruit,11.11,191.93
grapefruit,11.11,191.93
grapefruit,11.11,191.94
grapefruit,11.11,191.95
grapefruit,11.11,191.95
grapefruit,11.11,191.96
grapefruit,11.11,191.97
grapefruit,11.11,191.97
grapefruit,11.11,191.98
grapefruit,11.11,192.02
grapefruit,11.11,192.02
grapefruit,11.11,192.03
grapefruit,11.11,192.04
grapefruit,11.11,192.05
grapefruit,11.11,192.07
grapefruit,11.11,192.07
grapefruit,11.11,192.09
grapefruit,11.11,192.1
grapefruit,11.12,192.13
grapefruit,11.12,192.13
grapefruit,11.12,192.15
grapefruit,11.12,192.17
grapefruit,11.12,192.18
grapefruit,11.12,192.2
grapefruit,11.12,192.2
grapefruit,11.12,192.21
grapefruit,11.12,192.21
grapefruit,11.12,192.22
grapefruit,11.12,192.22
grapefruit,11.12,192.24
grapefruit,11.12,192.24
grapefruit,11.13,192.24
grapefruit,11.13,192.27
grapefruit,11.13,192.27
grapefruit,11.13,192.28
grapefruit,11.13,192.28
grapefruit,11.13,192.34
grapefruit,11.13,192.36
grapefruit,11.13,192.37
grapefruit,11.13,192.38
grapefruit,11.13,192.39
grapefruit,11.13,192.39
grapefruit,11.13,192.4
grapefruit,11.13,192.41
grapefruit,11.13,192.41
grapefruit,11.14,192.41
grapefruit,11.14,192.42
grapefruit,11.14,192.42
grapefruit,11.14,192.43
grapefruit,11.14,192.46
grapefruit,11.14,192.46
grapefruit,11.14,192.47
grapefruit,11.14,192.48
grapefruit,11.14,192.49
grapefruit,11.14,192.49
grapefruit,11.14,192.51
grapefruit,11.14,192.52
grapefruit,11.14,192.52
grapefruit,11.14,192.52
grapefruit,11.14,192.53
grapefruit,11.14,192.54
grapefruit,11.14,192.54
grapefruit,11.15,192.55
grapefruit,11.15,192.56
grapefruit,11.15,192.58
grapefruit,11.15,192.58
grapefruit,11.15,192.58
grapefruit,11.15,192.59
grapefruit,11.15,192.59
grapefruit,11.15,192.59
grapefruit,11.15,192.6
grapefruit,11.15,192.6
grapefruit,11.15,192.61
grapefruit,11.15,192.62
grapefruit,11.15,192.62
grapefruit,11.15,192.63
grapefruit,11.15,192.63
grapefruit,11.15,192.63
grapefruit,11.16,192.64
grapefruit,11.16,192.65
grapefruit,11.16,192.65
grapefruit,11.16,192.66
grapefruit,11.16,192.68
grapefruit,11.16,192.7
grapefruit,11.16,192.7
grapefruit,11.16,192.71
grapefruit,11.16,192.72
grapefruit,11.16,192.75
grapefruit,11.17,192.75
grapefruit,11.17,192.77
grapefruit,11.17,192.78
grapefruit,11.17,192.83
grapefruit,11.17,192.84
grapefruit,11.17,192.84
grapefruit,11.17,192.85
grapefruit,11.17,192.85
grapefruit,11.17,192.87
grapefruit,11.17,192.87
grapefruit,11.17,192.88
grapefruit,11.17,192.88
grapefruit,11.17,192.92
grapefruit,11.17,192.93
grapefruit,11.17,192.95
grapefruit,11.17,192.95
grapefruit,11.17,192.95
grapefruit,11.18,192.95
grapefruit,11.18,192.95
grapefruit,11.18,192.97
grapefruit,11.18,192.97
grapefruit,11.18,192.97
grapefruit,11.18,192.98
grapefruit,11.18,192.99
grapefruit,11.18,193.01
grapefruit,11.18,193.02
grapefruit,11.18,193.03
grapefruit,11.18,193.03
grapefruit,11.18,193.06
grapefruit,11.18,193.06
grapefruit,11.18,193.06
grapefruit,11.18,193.08
grapefruit,11.18,193.08
grapefruit,11.18,193.09
grapefruit,11.18,193.09
grapefruit,11.18,193.11
grapefruit,11.18,193.12
grapefruit,11.19,193.13
grapefruit,11.19,193.13
grapefruit,11.19,193.13
grapefruit,11.19,193.15
grapefruit,11.19,193.15
grapefruit,11.19,193.17
grapefruit,11.19,193.18
grapefruit,11.19,193.22
grapefruit,11.19,193.22
grapefruit,11.19,193.22
grapefruit,11.19,193.22
grapefruit,11.19,193.22
grapefruit,11.19,193.24
grapefruit,11.19,193.25
grapefruit,11.19,193.26
grapefruit,11.19,193.28
grapefruit,11.19,193.29
grapefruit,11.19,193.29
grapefruit,11.19,193.31
grapefruit,11.2,193.31
grapefruit,11.2,193.32
grapefruit,11.2,193.33
grapefruit,11.2,193.34
grapefruit,11.2,193.39
grapefruit,11.2,193.39
grapefruit,11.2,193.41
grapefruit,11.2,193.42
grapefruit,11.2,193.42
grapefruit,11.2,193.45
grapefruit,11.2,193.49
grapefruit,11.2,193.49
grapefruit,11.2,193.5
grapefruit,11.2,193.54
grapefruit,11.2,193.55
grapefruit,11.21,193.57
grapefruit,11.21,193.58
grapefruit,11.21,193.58
grapefruit,11.21,193.6
grapefruit,11.21,193.61
grapefruit,11.21,193.62
grapefruit,11.21,193.63
grapefruit,11.21,193.63
grapefruit,11.21,193.64
grapefruit,11.21,193.64
grapefruit,11.21,193.67
grapefruit,11.21,193.67
grapefruit,11.22,193.67
grapefruit,11.22,193.7
grapefruit,11.22,193.71
grapefruit,11.22,193.73
grapefruit,11.22,193.74
grapefruit,11.22,193.74
grapefruit,11.22,193.74
grapefruit,11.22,193.76
grapefruit,11.22,193.76
grapefruit,11.22,193.78
grapefruit,11.22,193.81
grapefruit,11.22,193.81
grapefruit,11.22,193.83
grapefruit,11.22,193.84
grapefruit,11.22,193.84
grapefruit,11.22,193.85
grapefruit,11.22,193.87
grapefruit,11.22,193.89
grapefruit,11.22,193.89
grapefruit,11.22,193.89
grapefruit,11.22,193.9
grapefruit,11.22,193.91
grapefruit,11.23,193.93
grapefruit,11.23,193.96
grapefruit,11.23,193.98
grapefruit,11.23,194.02
grapefruit,11.23,194.02
grapefruit,11.23,194.07
grapefruit,11.23,194.08
grapefruit,11.23,194.11
grapefruit,11.23,194.14
grapefruit,11.23,194.14
grapefruit,11.23,194.15
grapefruit,11.23,194.16
grapefruit,11.23,194.17
grapefruit,11.24,194.17
grapefruit,11.24,194.18
grapefruit,11.24,194.19
grapefruit,11.24,194.21
grapefruit,11.24,194.21
grapefruit,11.24,194.21
grapefruit,11.24,194.23
grapefruit,11.24,194.23
grapefruit,11.24,194.24
grapefruit,11.24,194.24
grapefruit,11.24,194.26
grapefruit,11.24,194.27
grapefruit,11.24,194.3
grapefruit,11.24,194.31
grapefruit,11.24,194.31
grapefruit,11.24,194.32
grapefruit,11.24,194.32
grapefruit,11.24,194.32
grapefruit,11.24,194.32
grapefruit,11.24,194.32
grapefruit,11.24,194.34
grapefruit,11.24,194.34
grapefruit,11.25,194.36
grapefruit,11.25,194.38
grapefruit,11.25,194.39
grapefruit,11.25,194.4
grapefruit,11.25,194.41
grapefruit,11.25,194.41
grapefruit,11.25,194.41
grapefruit,11.25,194.42
grapefruit,11.25,194.43
grapefruit,11.25,194.43
grapefruit,11.25,194.44
grapefruit,11.25,194.45
grapefruit,11.25,194.45
grapefruit,11.25,194.46
grapefruit,11.25,194.46
grapefruit,11.25,194.48
grapefruit,11.25,194.48
grapefruit,11.25,194.49
grapefruit,11.25,194.49
grapefruit,11.25,194.5
grapefruit,11.25,194.52
grapefruit,11.25,194.53
grapefruit,11.25,194.54
grapefruit,11.25,194.54
grapefruit,11.26,194.56
grapefruit,11.26,194.56
grapefruit,11.26,194.56
grapefruit,11.26,194.57
grapefruit,11.26,194.57
grapefruit,11.26,194.57
grapefruit,11.26,194.57
grapefruit,11.26,194.58
grapefruit,11.26,194.59
grapefruit,11.26,194.63
grapefruit,11.26,194.63
grapefruit,11.26,194.63
grapefruit,11.26,194.63
grapefruit,11.26,194.64
grapefruit,11.26,194.65
grapefruit,11.26,194.65
grapefruit,11.27,194.65
grapefruit,11.27,194.65
grapefruit,11.27,194.66
grapefruit,11.27,194.66
grapefruit,11.27,194.66
grapefruit,11.27,194.66
grapefruit,11.27,194.67
grapefruit,11.27,194.69
grapefruit,11.27,194.7
grapefruit,11.27,194.7
grapefruit,11.27,194.71
grapefruit,11.27,194.71
grapefruit,11.27,194.72
grapefruit,11.27,194.75
grapefruit,11.27,194.76
grapefruit,11.27,194.77
grapefruit,11.27,194.77
grapefruit,11.27,194.77
grapefruit,11.27,194.81
grapefruit,11.28,194.81
grapefruit,11.28,194.82
grapefruit,11.28,194.82
grapefruit,11.28,194.83
grapefruit,11.28,194.83
grapefruit,11.28,194.83
grapefruit,11.28,194.83
grapefruit,11.28,194.85
grapefruit,11.28,194.86
grapefruit,11.28,194.86
grapefruit,11.28,194.87
grapefruit,11.28,194.88
grapefruit,11.28,194.89
grapefruit,11.29,194.91
grapefruit,11.29,194.92
grapefruit,11.29,194.93
grapefruit,11.29,194.94
grapefruit,11.29,194.97
grapefruit,11.29,194.98
grapefruit,11.29,194.98
grapefruit,11.29,194.98
grapefruit,11.29,194.99
grapefruit,11.29,195.01
grapefruit,11.29,195.03
grapefruit,11.29,195.03
grapefruit,11.29,195.03
grapefruit,11.29,195.04
grapefruit,11.29,195.04
grapefruit,11.3,195.04
grapefruit,11.3,195.05
grapefruit,11.3,195.05
grapefruit,11.3,195.05
grapefruit,11.3,195.07
grapefruit,11.3,195.07
grapefruit,11.3,195.09
grapefruit,11.3,195.1
grapefruit,11.3,195.1
grapefruit,11.3,195.13
grapefruit,11.3,195.13
grapefruit,11.3,195.13
grapefruit,11.3,195.14
grapefruit,11.3,195.14
grapefruit,11.3,195.14
grapefruit,11.3,195.16
grapefruit,11.3,195.17
grapefruit,11.3,195.19
grapefruit,11.3,195.19
grapefruit,11.31,195.23
grapefruit,11.31,195.23
grapefruit,11.31,195.23
grapefruit,11.31,195.24
grapefruit,11.31,195.28
grapefruit,11.31,195.28
grapefruit,11.31,195.3
grapefruit,11.31,195.34
grapefruit,11.31,195.34
grapefruit,11.31,195.35
grapefruit,11.31,195.37
grapefruit,11.31,195.38
grapefruit,11.31,195.4
grapefruit,11.31,195.4
grapefruit,11.31,195.42
grapefruit,11.31,195.42
grapefruit,11.31,195.42
grapefruit,11.31,195.44
grapefruit,11.31,195.45
grapefruit,11.31,195.48
grapefruit,11.31,195.48
grapefruit,11.31,195.49
grapefruit,11.31,195.54
grapefruit,11.32,195.55
grapefruit,11.32,195.55
grapefruit,11.32,195.56
grapefruit,11.32,195.57
grapefruit,11.32,195.57
grapefruit,11.32,195.58
grapefruit,11.32,195.59
grapefruit,11.32,195.6
grapefruit,11.32,195.6
grapefruit,11.32,195.62
grapefruit,11.32,195.62
grapefruit,11.32,195.64
grapefruit,11.32,195.65
grapefruit,11.32,195.65
grapefruit,11.32,195.66
grapefruit,11.33,195.66
grapefruit,11.33,195.67
grapefruit,11.33,195.67
grapefruit,11.33,195.68
grapefruit,11.33,195.68
grapefruit,11.33,195.68
grapefruit,11.33,195.68
grapefruit,11.33,195.68
grapefruit,11.34,195.69
grapefruit,11.34,195.71
grapefruit,11.34,195.72
grapefruit,11.34,195.73
grapefruit,11.34,195.75
grapefruit,11.34,195.81
grapefruit,11.34,195.82
grapefruit,11.34,195.82
grapefruit,11.34,195.84
grapefruit,11.34,195.85
grapefruit,11.34,195.86
grapefruit,11.34,195.87
grapefruit,11.34,195.89
grapefruit,11.34,195.89
grapefruit,11.34,195.92
grapefruit,11.34,195.93
grapefruit,11.34,195.95
grapefruit,11.35,195.96
grapefruit,11.35,195.99
grapefruit,11.35,196.01
grapefruit,11.35,196.01
grapefruit,11.35,196.04
grapefruit,11.35,196.05
grapefruit,11.35,196.07
grapefruit,11.35,196.08
grapefruit,11.35,196.08
grapefruit,11.35,196.08
grapefruit,11.35,196.09
grapefruit,11.35,196.09
grapefruit,11.35,196.09
grapefruit,11.35,196.1
grapefruit,11.35,196.11
grapefruit,11.36,196.12
grapefruit,11.36,196.13
grapefruit,11.36,196.14
grapefruit,11.36,196.16
grapefruit,11.36,196.17
grapefruit,11.36,196.17
grapefruit,11.36,196.17
grapefruit,11.36,196.18
grapefruit,11.36,196.18
grapefruit,11.36,196.2
grapefruit,11.36,196.23
grapefruit,11.36,196.26
grapefruit,11.36,196.26
grapefruit,11.36,196.27
grapefruit,11.36,196.28
grapefruit,11.36,196.29
grapefruit,11.37,196.29
grapefruit,11.37,196.29
grapefruit,11.37,196.29
grapefruit,11.37,196.29
grapefruit,11.37,196.3
grapefruit,11.37,196.31
grapefruit,11.37,196.32
grapefruit,11.37,196.33
grapefruit,11.37,196.34
grapefruit,11.37,196.35
grapefruit,11.37,196.36
grapefruit,11.37,196.36
grapefruit,11.37,196.37
grapefruit,11.37,196.37
grapefruit,11.37,196.38
grapefruit,11.37,196.38
grapefruit,11.37,196.39
grapefruit,11.37,196.4
grapefruit,11.37,196.41
grapefruit,11.37,196.41
grapefruit,11.37,196.42
grapefruit,11.37,196.43
grapefruit,11.38,196.45
grapefruit,11.38,196.46
grapefruit,11.38,196.46
grapefruit,11.38,196.48
grapefruit,11.38,196.48
grapefruit,11.38,196.49
grapefruit,11.38,196.49
grapefruit,11.38,196.51
grapefruit,11.38,196.52
grapefruit,11.38,196.52
grapefruit,11.38,196.52
grapefruit,11.38,196.53
grapefruit,11.38,196.54
grapefruit,11.38,196.55
grapefruit,11.38,196.55
grapefruit,11.38,196.55
grapefruit,11.38,196.56
grapefruit,11.38,196.56
grapefruit,11.38,196.56
grapefruit,11.38,196.59
grapefruit,11.38,196.6
grapefruit,11.38,196.6
grapefruit,11.39,196.63
grapefruit,11.39,196.64
grapefruit,11.39,196.66
grapefruit,11.39,196.67
grapefruit,11.39,196.67
grapefruit,11.39,196.67
grapefruit,11.39,196.69
grapefruit,11.39,196.7
grapefruit,11.39,196.7
grapefruit,11.39,196.7
grapefruit,11.39,196.7
grapefruit,11.4,196.7
grapefruit,11.4,196.71
grapefruit,11.4,196.72
grapefruit,11.4,196.72
grapefruit,11.4,196.72
grapefruit,11.4,196.72
grapefruit,11.4,196.75
grapefruit,11.41,196.76
grapefruit,11.41,196.77
grapefruit,11.41,196.78
grapefruit,11.41,196.78
grapefruit,11.41,196.8
grapefruit,11.41,196.81
grapefruit,11.41,196.81
grapefruit,11.41,196.81
grapefruit,11.41,196.82
grapefruit,11.41,196.83
grapefruit,11.41,196.83
grapefruit,11.41,196.85
grapefruit,11.41,196.86
grapefruit,11.42,196.89
grapefruit,11.42,196.92
grapefruit,11.42,196.96
grapefruit,11.42,196.96
grapefruit,11.42,196.96
grapefruit,11.42,196.97
grapefruit,11.42,196.97
grapefruit,11.42,196.97
grapefruit,11.42,196.97
grapefruit,11.42,196.98
grapefruit,11.42,196.99
grapefruit,11.42,196.99
grapefruit,11.42,197
grapefruit,11.42,197.02
grapefruit,11.42,197.05
grapefruit,11.43,197.05
grapefruit,11.43,197.06
grapefruit,11.43,197.06
grapefruit,11.43,197.09
grapefruit,11.43,197.1
grapefruit,11.43,197.11
grapefruit,11.43,197.11
grapefruit,11.43,197.11
grapefruit,11.43,197.12
grapefruit,11.43,197.13
grapefruit,11.43,197.13
grapefruit,11.44,197.14
grapefruit,11.44,197.14
grapefruit,11.44,197.14
grapefruit,11.44,197.16
grapefruit,11.44,197.17
grapefruit,11.44,197.18
grapefruit,11.44,197.18
grapefruit,11.44,197.2
grapefruit,11.44,197.21
grapefruit,11.44,197.22
grapefruit,11.44,197.23
grapefruit,11.44,197.25
grapefruit,11.44,197.26
grapefruit,11.44,197.26
grapefruit,11.44,197.26
grapefruit,11.44,197.28
grapefruit,11.44,197.28
grapefruit,11.44,197.29
grapefruit,11.44,197.29
grapefruit,11.44,197.31
grapefruit,11.45,197.34
grapefruit,11.45,197.37
grapefruit,11.45,197.38
grapefruit,11.45,197.4
grapefruit,11.45,197.4
grapefruit,11.45,197.41
grapefruit,11.45,197.42
grapefruit,11.45,197.43
grapefruit,11.45,197.43
grapefruit,11.45,197.46
grapefruit,11.45,197.47
grapefruit,11.45,197.48
grapefruit,11.45,197.48
grapefruit,11.45,197.49
grapefruit,11.45,197.5
grapefruit,11.45,197.5
grapefruit,11.45,197.51
grapefruit,11.45,197.52
grapefruit,11.45,197.52
grapefruit,11.46,197.55
grapefruit,11.46,197.57
grapefruit,11.46,197.57
grapefruit,11.46,197.59
grapefruit,11.46,197.61
grapefruit,11.46,197.62
grapefruit,11.46,197.66
grapefruit,11.46,197.66
grapefruit,11.46,197.67
grapefruit,11.46,197.67
grapefruit,11.46,197.67
grapefruit,11.46,197.68
grapefruit,11.46,197.69
grapefruit,11.46,197.69
grapefruit,11.46,197.7
